"Frequency";"S11-Gain (dB)";"S11-Phase (°)"
"5290969899";"2.20585457162875";"-63.40613513944382"
"5304347825";"1.3573106825020593";"-90.10312907719276"
"5317725752";"2.8893827380554606";"-80.63328710548213"
"5331103678";"4.578777913763058";"-59.15011378418415"
"5344481605";"1.428549997814898";"-70.34361752045461"
"5357859531";"-2.431124159276525";"-53.22925856252771"
"5371237458";"-4.174548343850473";"-38.68461388099587"
"5384615384";"-13.470674879609394";"-72.82676144309677"
"5397993310";"-2.5941094666801705";"-47.7878260359524"
"5411371237";"-15.582682916377227";"-81.05762855245321"
"5424749163";"-20.140005197462195";"-10.715730168556442"
"5438127090";"-15.576288593593157";"23.579603090843825"
"5451505016";"-24.50443221500944";"-4.63861515244975"
"5464882943";"-28.653940286639234";"-137.60748094864718"
"5478260869";"-24.88154366481303";"131.75351050951923"
"5491638795";"-19.71343288727757";"105.47978496914602"
"5505016722";"-16.492652305185022";"87.79828767865642"
"5518394648";"-16.03824118723674";"96.02966102705558"
"5531772575";"-16.720573698420896";"113.06105351263903"
"5545150501";"-16.842986393646775";"115.66425761332668"
"5558528427";"-15.870536899680246";"116.03707791820382"
"5571906354";"-16.31265468472707";"126.55116818945797"
"5585284280";"-16.668994610847466";"132.90055327947812"
"5598662207";"-16.384155050111563";"148.87327322095683"
"5612040133";"-16.73982401669772";"157.80391386984778"
"5625418060";"-14.709037772744203";"161.55061220740686"
"5638795986";"-14.413647387576987";"170.48363012723956"
"5652173912";"-14.182653987268106";"170.64817250765267"
"5665551839";"-13.646289378831113";"174.96893220862128"
"5678929765";"-13.891523204922592";"-179.2212174059091"
"5692307692";"-13.918806601156072";"-173.6512437593498"
"5705685618";"-13.560373514577282";"-165.22062785463024"
"5719063545";"-13.609904757008664";"-165.06057113260738"
"5732441471";"-12.468414164726314";"-162.22177653223974"
"5745819397";"-12.115795242276304";"-157.5116430374212"
"5759197324";"-11.93752149678485";"-161.42103806414158"
"5772575250";"-12.214626024791604";"-160.84134375191834"
"5785953177";"-12.251563928139618";"-162.50842818511612"
"5799331103";"-12.627682040895463";"-164.35026671312565"
"5812709029";"-13.189364020473954";"-163.7160099185779"
"5826086956";"-13.113125427084753";"-161.37733166745377"
"5839464882";"-14.057012424036554";"-157.99071246134682"
"5852842809";"-15.041545642160283";"-151.03145016081788"
"5866220735";"-15.57383118311392";"-147.6441594154731"
"5879598662";"-15.611525499448787";"-139.74609090632046"
"5892976588";"-15.604068292422005";"-135.66264736603355"
"5906354514";"-16.5034935648213";"-135.25571291000924"
"5919732441";"-16.530010496018114";"-134.2831658461376"
"5933110367";"-16.158763754010423";"-134.10684992231054"
"5946488294";"-15.926959550873525";"-134.72004761266322"
"5959866220";"-16.558327336461943";"-143.65920904404905"
"5973244147";"-16.74813448773535";"-146.01737169157533"
"5986622073";"-17.44771811743021";"-160.1328775658843"
"6e+09";"-18.418130780591127";"-165.21751611346164"
